id,state_id,name
"82105250","82","San Genaro Norte"
"82042250","82","San Gregorio"
"82091230","82","San Guillermo"
"82098060","82","San Javier"
"82070260","82","San Jerónimo del Sauce"
"82070270","82","San Jerónimo Norte"
"82119120","82","San Jerónimo Sud"
"82126140","82","San Jorge"
"82014120","82","San José de la Esquina"
"82063160","82","San José del Rincón"
"82112130","82","San Justo"
"82119130","82","San Lorenzo"
"82070280","82","San Mariano"
"82126150","82","San Martín de las Escobas"
"82112140","82","San Martín Norte"
"82056125","82","San Ricardo"
"82070290","82","Santa Clara de Buena Vista"
"82021350","82","Santa Clara de Saguier"
"82063170","82","Santa Fe"
"82133145","82","Santa Felicia"
"82042270","82","Santa Isabel"
"82077070","82","Santa Margarita"
"82035050","82","Santa Rosa de Calchines"
"82028190","82","Santa Teresa"
"82070300","82","Santo Domingo"
"82063180","82","Santo Tomé"
"82091240","82","Santurce"
"82021340","82","San Vicente"
"82070210","82","Sa Pereyra"
"82028200","82","Sargento Cabral"
"82070310","82","Sarmiento"
"82126160","82","Sastre"
"82063190","82","Sauce Viejo"
"82126065","82","Schiffner"
"82056130","82","Serodino"
"82112150","82","Silva"
"82084280","82","Soldini"
"82091250","82","Soledad"
"82028210","82","Stephenson"
"82091260","82","Suardi"
"82021360","82","Sunchales"
"82021370","82","Susana"
"82049200","82","Tacuarendi"
"82021380","82","Tacural"
"82133150","82","Tartagal"
"82042280","82","Teodelina"
"82028220","82","Theobald"
"82119140","82","Timbúes"
"82133160","82","Toba"
"82007060","82","Tortugas"
"82077080","82","Tostado"
"82056140","82","Totoras"
"82126170","82","Traill"
"82042290","82","Venado Tuerto"
"82133170","82","Vera"
"82112160","82","Vera y Pintado"
"82119145","82","Vicente A. Echeverría"
"82112170","82","Videla"
"82021390","82","Vila"
"82049207","82","Villa Adela"
"82084290","82","Villa Amelia"
"82049210","82","Villa Ana"
"82042300","82","Villa Cañás"
"82028230","82","Villa Constitución"
"82014140","82","Villada"
"82084300","82","Villa del Plata"
"82042305","82","Villa Divisa de Mayo"
"82056150","82","Villa Eloísa"
"82119150","82","Villa Elvira"
"82084310","82","Villa Gobernador Gálvez"
"82049220","82","Villa Guillermina"
"82021400","82","Villa Josefina"
"82056160","82","Villa La Ribera (Oliveros)"
"82056170","82","Villa La Ribera (Pueblo Andino)"
"82063200","82","Villa Laura"
"82077090","82","Villa Minetti"
"82119160","82","Villa Mugueta"
"82049230","82","Villa Ocampo"
"82021410","82","Villa San José"
"82091270","82","Villa Saralegui"
"82091280","82","Villa Trinidad"
"82021420","82","Virginia"
"82042310","82","Wheelwright"
"82126180","82","Wildermuth"
"82084320","82","Zavalla"
"82021430","82","Zenón Pereyra"
"82091145","82","La Lucila"
"86014020","86","Coronel Manuel L. Rico"
"86063070","86","San Pedro"
"86070040","86","El Cruce"
"86091030","86","El Rincón"
"86091080","86","San Pedro"
"86119030","86","Hasse"
"86147070","86","Los Miranda"
"86147110","86","Rodeo de Valdez"
"86014005","86","Agustina Libarona"
"86014035","86","Huachana"
"86021015","86","Juanillo"
"86035105","86","Los Acosta"
"86035107","86","Los Gómez"
"86049015","86","El Deáncito"
"86063025","86","El Rodeo"
"86063075","86","Sol de Mayo"
"86070015","86","Cardón Esquina"
"86070073","86","La Invernada Sur"
"86070085","86","Quimillioj"
"86084004","86","Doña Luisa"
"86084006","86","Guampacha"
"86091008","86","El Bagual"
"86091023","86","El Churqui"
"86091026","86","El Palomar"
"86091076","86","San Felix"
"86091090","86","Tres Cruces"
"86098035","86","Pozo del Toba"
"86119021","86","Amamá"
"86119023","86","Cejolao"
"86126005","86","Ambargasta"
"86133006","86","Ahí­ Veremos"
"86133008","86","Balde"
"86133013","86","El Quemado"
"86133045","86","Quebracho Coto"
"86140040","86","Villa Quebrachos"
"86147095","86","Pérez de Zurita"
"86147123","86","San Pablo"
"86161043","86","Los Pereyra"
"86133005","86","Agua Amarga"
"86063090","86","Villa La Punta"
"86042040","86","Guardia Escolta"
"86077040","86","La Nena"
"86014030","86","Donadeu"
"86049050","86","Maco"
"86119120","86","Tintina"
"86133060","86","Santo Domingo"
"86147040","86","El Charco"
"86063040","86","Frí­as"
"86189030","86","Simbol"
"86133015","86","El Remate"
"86077050","86","Los Juríes"
"86042010","86","Bandera"
"86147130","86","Termas de Rí­o Hondo"
"86035035","86","Bajo Grande"
"86014050","86","Santos Lugares"
"86161010","86","Beltrán"
"86119090","86","Otumpa"
"86105010","86","Villa San Martí­n (Est. Loreto)"
"86084010","86","Lavalle"
"86056080","86","San José Del Boquerón"
"86168020","86","Los Telares"
"86035030","86","Ardiles"
"86042030","86","Fortí­n Inca"
"86035050","86","Chaupi Pozo"
"86133030","86","Nueva Esperanza"
"86189050","86","Villa Silí­pica"
"86091010","86","El Bobadal"
"86035060","86","Clodomira"
"86147100","86","Pozuelos"
"86126030","86","Villa Ojo de Agua"
"86077060","86","Tomás Young"
"86091005","86","El Arenal"
"86161050","86","Vilmer"
"86147140","86","Villa Giménez"
"86189020","86","Nueva Francia"
"86091070","86","Pozo Hondo"
"86161020","86","Colonia El Simbolar"
"86063080","86","Tapso"
"86035140","86","Tramo 16"
"86014040","86","Sachayoj"
"86140020","86","Sumampa"
"86070010","86","Bandera Bajada"
"86098030","86","Villa Matará"
"86126020","86","Sol de Julio"
"86070090","86","Vaca Huañuna"
"86119080","86","Patay"
"86049120","86","Vuelta de la Barranca"
"86154020","86","Palo Negro"
"86056090","86","Urutaú"
"86098060","86","Yuchán"
"86035070","86","Huyamampa"
"86070020","86","Caspi Corral"
"86119010","86","Aerolito"
"86189040","86","Sumamao"
"86133020","86","Las Delicias"
"86021030","86","Villa Atamisqui"
"86119040","86","Hernán Mejía Miraval"
"86147007","86","Cañada de La Costa"
"86035124","86","Pampa Mayo"
"86175010","86","Brea Pozo"
"86077020","86","Averías"
"86147090","86","Mansupa"
"86147030","86","Colonia Tinco"
"86119130","86","Weisburd"
"86049080","86","Puesto de San Antonio"
"86028050","86","Real Sayana"
"86126010","86","El 49"
"86056050","86","Monte Quemado"
"86049040","86","Los Cardozos"
"86168010","86","Chilca Juliana"
"86119100","86","Quimili"
"86035150","86","Tramo 20"
"86063020","86","Choya"
"86035080","86","La Aurora"
"86098050","86","Vilelas"
"86147126","86","Sotelo"
"86021010","86","Estación Atamisqui"
"86154030","86","Selva"
"86140010","86","Ramí­rez de Velazco"
"86035090","86","La Banda"
"86070060","86","La Cañada"
"86028060","86","Villa Mailín"
"86028010","86","Colonia Dora"
"86119060","86","Libertad"
"86098040","86","Suncho Corral"
"86056030","86","Los Pirpintos"
"86161040","86","Forres (Est. Chaguar Punco)"
"86119110","86","Roversi"
"86056040","86","Los Tigres"
"86147150","86","Villa Rí­o Hondo"
"86147020","86","Chauchillas"
"86119025","86","Granadero Gatica"
"86091040","86","Gramilla"
"86049070","86","Morales"
"86049020","86","El Mojón"
"86091020","86","El Charco"
"86035110","86","Los Quiroga"
"86133010","86","El Mojón"
"86042020","86","Cuatro Bocas"
"86049090","86","San Pedro"
"86070080","86","Minerva"
"86119070","86","Lilo Viejo"
"86119020","86","Alhuampa"
"86147060","86","La Nueva Donosa"
"86084030","86","Villa Guasayán"
"86161045","86","Los Romanos"
"86035100","86","San Ramón - La Dársena"
"86049060","86","Maquito"
"86140030","86","Sumampa Viejo"
"86049010","86","El Deán"
"86035120","86","Los Soria"
"86077010","86","Añatuya"
"86056010","86","El Caburé"
"86049100","86","Santa Marí­a"
"86035040","86","Cañada Escobar"
"86049030","86","Villa Zanjón"
"86007010","86","Argentina"
"86182010","86","Garza"
"86035020","86","Antajé"
"86161048","86","Villa Robles"
"86175040","86","Villa Nueva"
"86014010","86","Campo Gallo"
"86091050","86","Isca Yacu"
"86098010","86","El Colorado"
"86175020","86","Estación Robles"
"86175030","86","Taboada"
"86147080","86","Los Nuñez"
"86035010","86","Abra Grande"
"86035127","86","Sauce Bajada"
"86133040","86","Pozo Betbeder"
"86161030","86","Fernández"
"86119125","86","Villa Brana"
"86028020","86","Herrera"
"86133017","86","La Fragua"
"86007040","86","Pinto"
"86063010","86","Ancaján"
"86070100","86","Villa Figueroa"
"86021020","86","Medellí­n"
"86147105","86","Puesto La Soledad"
"86056070","86","Pampa de los Guanacos"
"86063030","86","Estación La Punta"
"86084020","86","San Pedro"
"86028030","86","Icaño"
"86077030","86","Tacañitas"
"86098020","86","El Cuadrado"
"86035130","86","Simbolar"
"86007030","86","Malbrán"
"86119050","86","Las Tinajas"
"86189010","86","Árraga"
"86091060","86","Isca Yacu Semaul"
"86049130","86","Yanda"
"86112010","86","Villa Unión"
"86168030","86","Villa Salavina"
"86147120","86","El Sauzal"
"86147050","86","Gramilla"
"86154010","86","Colonia Alpina"
"86063050","86","Laprida"
"86028040","86","Lugones"
"86007020","86","Casares"
"86070030","86","Colonia San Juan"
"86070070","86","La Invernada"
"86133050","86","Rapelli"
"86147170","86","Vinara"
"86049110","86","Santiago del Estero"
"90070010","90","Acheral"
"90077010","90","Aguilares"
"90014010","90","Alderetes"
"90021010","90","Alpachiri"
"90049001","90","Alto de la Cocha"
"90021020","90","Alto Verde"
"90098010","90","Amaicha del Valle"
"90070015","90","Amberes"
"90098013","90","Ampimpa"
"90021030","90","Arcadia"
"90091010","90","Atahona"
"90014015","90","Bajo Grande"
"90014020","90","Banda del Río Salí"
"90098015","90","Barrio Malvinas"
"90063010","90","Barrio San Felipe"
"90007010","90","Barrio San Jorge"
"90007011","90","Barrio San Martín"
"90021045","90","Barrio Santa Emilia"
"90105045","90","Barrio Santa Rita"
"90056010","90","Bella Vista"
"90112005","90","Benjamín Paz"
"90007013","90","Boca del Tigre"
"90014035","90","Boca del Tigre"
"90028020","90","Campo de Herrera"
"90070020","90","Capitán Cáceres"
"90119020","90","Cevil Redondo"
"90112010","90","Choromoro"
"90112013","90","Chuscha"
"90098020","90","Colalao del Valle"
"90014040","90","Colombres"
"90077011","90","Colonia 1"
"90077014","90","Colonia 10"
"90077015","90","Colonia 14"
"90077016","90","Colonia 17"
"90077013","90","Colonia 6"
"90014050","90","Colonia Mayo - Barrio La Milagrosa"
"90021050","90","Concepción"
"90105074","90","La Tuquita"
"90056013","90","Cruce Río Colorado"
"90014060","90","Delfín Gallo"
"90049003","90","Domingo Millán"
"90014070","90","El Bracho"
"90105070","90","El Cadillal"
"90007018","90","El Cajón"
"90070023","90","El Cercado"
"90014073","90","El Cevilar"
"90007020","90","El Chañar"
"90049004","90","El Corralito"
"90014074","90","El Empalme"
"90014075","90","El Empalme"
"90063020","90","El Manantial"
"90021053","90","El Molino"
"90098030","90","El Mollar"
"90014077","90","El Naranjito"
"90007030","90","El Naranjo"
"90077018","90","El Polear"
"90056016","90","El Porvenir"
"90007033","90","El Puestito"
"90007035","90","El Rodeo"
"90098032","90","El Rodeo"
"90049005","90","El Sacrificio"
"90105072","90","El Siambón"
"90007037","90","El Timbó"
"90056018","90","Esquina"
"90056020","90","Estación Aráoz"
"90028030","90","Famaillá"
"90007040","90","Garmendia"
"90021055","90","Gastona Norte"
"90021056","90","Gastona Sud"
"90021057","90","Gastonilla"
"90007070","90","Gobernador Piedrabuena"
"90035010","90","Graneros"
"90049006","90","Huasa Pampa Norte"
"90049007","90","Huasa Pampa Sur"
"90021060","90","Iltico"
"90028040","90","Ingenio Fronterita"
"90063030","90","Ingenio San Pablo"
"90042010","90","Juan Bautista Alberdi"
"90007043","90","La Angostura"
"90007045","90","La Cañada"
"90035017","90","La Cañada"
"90049010","90","La Cocha"
"90098035","90","La Costa"
"90007047","90","La Cruz"
"90105075","90","La Esperanza"
"90014080","90","La Florida"
"90035020","90","Lamadrid"
"90007050","90","La Ramada"
"90007053","90","La Ramada de Abajo"
"90063040","90","La Reducción"
"90007055","90","La Salina"
"90098037","90","Las Carreras"
"90014090","90","Las Cejas"
"90014093","90","Las Piedritas"
"90098036","90","Las Siringuillas"
"90056025","90","Las Talas"
"90105100","90","Las Talitas"
"90077019","90","La Tipa"
"90021070","90","La Trinidad"
"90063045","90","Los Aguirre"
"90014095","90","Los Bulacio"
"90070025","90","Los Costilla"
"90056027","90","Los Gómez"
"90021073","90","Los Guchea"
"90028060","90","Los Laureles Sur"
"90105030","90","Los Nogales"
"90014097","90","Los Pereyra"
"90049013","90","Los Pizarros"
"90056030","90","Los Puestos"
"90014100","90","Los Ralos"
"90056032","90","Los Romano"
"90077020","90","Los Sarmientos"
"90070028","90","Los Sosa"
"90056034","90","Los Sueldos"
"90014105","90","Los Villagra"
"90098038","90","Los Zazos"
"90063050","90","Lules"
"90007060","90","Macomitas"
"90056038","90","Mancopa"
"90091017","90","Manuela Pedraza"
"90056040","90","Manuel García Fernández"
"90021080","90","Medina"
"90091020","90","Monteagudo"
"90077025","90","Monte Bello"
"90070030","90","Monteros"
"90091030","90","Nueva Trinidad"
"90014110","90","Pacará"
"90028070","90","Padilla"
"90007065","90","Paso de las Lanzas"
"90070040","90","Pueblo Independencia"
"90105078","90","Raco"
"90014120","90","Ranchillos"
"90077030","90","Río Chico"
"90056060","90","Río Colorado"
"90007075","90","Río Nío"
"90070050","90","Río Seco"
"90049016","90","Rumi Punco"
"90014130","90","San Andrés"
"90028080","90","San Gabriel"
"90105079","90","San Javier"
"90056065","90","San José de Buena Vista"
"90049020","90","San José de La Cocha"
"90084010","90","San Miguel de Tucumán"
"90112020","90","San Pedro de Colalao"
"90091037","90","San Pedro Mártir"
"90056067","90","San Ramón"
"90077040","90","Santa Ana"
"90091040","90","Santa Cruz"
"90070060","90","Santa Lucía"
"90056070","90","Santa Rosa de Leales"
"90070070","90","Sargento Moya"
"90091050","90","Simoca"
"90070080","90","Soldado Maldonado"
"90056075","90","Tacanas"
"90035030","90","Taco Ralo"
"90098040","90","Tafí del Valle"
"90105080","90","Tafí Viejo"
"90112025","90","Tapia"
"90007085","90","Taruca Pampa"
"90070090","90","Teniente Berdina"
"90007087","90","Timbó Nuevo"
"90007088","90","Timbó Viejo"
"90042020","90","Villa Belgrano"
"90007090","90","Villa Benjamín Aráoz"
"90007100","90","Villa Burruyacú"
"90091060","90","Villa Chicligasta"
"90077050","90","Villa Clodomiro Hileret"
"90056090","90","Villa de Leales"
"90112030","90","Villa de Trancas"
"90056080","90","Villa Fiad - Ingenio Leales"
"90063080","90","Villa Nougués"
"90007110","90","Villa Padre Monti"
"90070100","90","Villa Quinteros"
"90056100","90","Villa Regina"
"90119025","90","Villa San Javier"
"90112040","90","Vipos"
"90049030","90","Yánima"
"90063090","90","Yerba Buena"
"90119030","90","Yerba Buena - Marcos Paz"
"90070110","90","Zavalía"
"94008010","94","Río Grande"
"94011010","94","Tolhuin"
"94015010","94","Laguna Escondida"
"94015020","94","Ushuaia"
"94008003","94","Country Club San Justo"
"94015015","94","Puerto Almanza"
"94021010","94","Bahía Fox (Is. Malvinas)"
"94021020","94","Brazo Norte (Is. Malvinas)"
"94021030","94","Chartres (Is. Malvinas)"
"94021040","94","Grytviken (Is Georgias del Sur)"
"94021050","94","Monte Agradable (Is. Malvinas)"
"94021060","94","Pradera del Ganso (Is. Malvinas)"
"94021070","94","Puerto Argentino (Is. Malvinas)"
"94021080","94","Puerto Mitre (Is. Malvinas)"
"06266160","06","Torres"
"02000010","02","Ciudad Autónoma de Buenos Aires"
